ARC DT

Sales - Date wise
From Date:,08/01/2019
To Date:,31/08/2019
InvoiceDate,Goods Value(Sales) (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Goods Value(Sales Return Damages) (Rs.),Goods Value(Sales Return Saleable) (Rs.),Total Tax Suffered (Rs.),Productwise Discount (Rs.),Total Discount (Rs.),Total Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS ADDL CESS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),Total CT on SS (Rs.),Net Sales (Rs.),Invoice ID,Doc Reference,Type,Goods Value (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Tax Suffered (Rs.),Productwise Discount (Rs.),Discount (Rs.),Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),LTSS ADDL CESS (Rs.),Total CT on SS (Rs.),Net Sales (Rs.)
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2227,SX-340,Invoice,673.06,,673.06,,50.00,0.00,74.77,,,74.80,,37.38,37.38,,,697.84
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2228,SX-341,Invoice,673.06,,673.06,,0.00,0.00,80.77,,,80.74,,40.38,40.38,,,753.83
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2229,SX-342,Invoice,985.43,,985.43,,14.37,0.00,95.67,,,95.64,,47.83,47.83,,,1066.74
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2230,SX-343,Invoice,897.43,,897.43,,50.00,0.00,101.69,,,101.69,,50.85,50.85,,,949.12
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2288,SX-353,Invoice,1570.48,,1570.48,,100.00,0.00,176.46,,,176.49,,88.23,88.23,,,1646.95
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2289,SX-354,Invoice,1167.59,,1167.59,,50.77,0.00,134.02,,,134.04,,67.01,67.01,,,1250.84
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2290,SX-355,Invoice,1570.48,,1570.48,,100.00,0.00,176.46,,,176.41,,88.23,88.23,,,1646.99
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2292,SX-357,Invoice,391.60,,391.60,,0.00,0.00,46.99,,,46.99,,23.50,23.50,,,438.58
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2215,BIS-342,Invoice,1869.33,,1869.33,,22.87,0.00,270.77,,,270.77,,135.39,135.39,,,2117.24
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2293,SX-358,Invoice,1024.82,,1024.82,,50.77,0.00,116.89,,,116.88,,58.44,58.44,,,1090.97
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2294,SX-359,Invoice,852.54,,852.54,,50.00,0.00,96.31,,,96.29,,48.15,48.15,,,898.84
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2297,SX-360,Invoice,697.54,,697.54,,50.00,0.00,77.70,,,77.73,,38.85,38.85,,,725.26
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2299,SX-361,Invoice,1093.22,,1093.22,,50.00,0.00,125.19,,,125.19,,62.59,62.59,,,1168.40
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2302,SX-362,Invoice,269.23,,269.23,,0.00,0.00,32.31,,,32.31,,16.15,16.15,,,301.53
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2307,SX-363,Invoice,191.25,,191.25,,0.00,0.00,22.95,,,22.95,,11.47,11.47,,,214.20
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2309,SX-364,Invoice,616.61,,616.61,,47.74,0.00,82.24,,,82.23,,41.12,41.12,,,651.11
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2310,SX-365,Invoice,302.68,,302.68,,5.87,0.00,53.42,,,53.42,,26.71,26.71,,,350.23
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2216,BIS-343,Invoice,1092.43,,1092.43,,5.09,0.00,169.47,,,169.46,,84.73,84.73,,,1256.80
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2314,SX-366,Invoice,1703.39,,1703.39,,52.31,0.00,198.13,,,198.09,,99.07,99.07,,,1849.22
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2318,SX-367,Invoice,2250.37,,2250.37,,120.95,0.00,225.11,,,225.15,,112.55,112.55,,,2354.49
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2319,SX-368,Invoice,673.06,,673.06,,0.00,0.00,80.77,,,80.74,,40.38,40.38,,,753.83
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2320,SX-369,Invoice,1448.10,,1448.10,,100.00,0.00,161.77,,,161.78,,80.89,80.89,,,1509.88
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2321,SX-370,Invoice,795.44,,795.44,,50.00,0.00,89.45,,,89.43,,44.73,44.73,,,834.86
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2322,SX-371,Invoice,738.13,,738.13,,2.99,0.00,83.87,,,83.84,,41.94,41.94,,,819.02
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2323,SX-372,Invoice,79.25,,79.25,,1.54,0.00,9.33,,,9.33,,4.66,4.66,,,87.04
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2325,SX-373,Invoice,305.93,,305.93,,0.00,0.00,36.71,,,36.70,,18.36,18.36,,,342.65
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2217,BIS-344,Invoice,225.12,,225.12,,0.00,0.00,40.52,,,40.53,,20.26,20.26,,,265.65
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2218,BIS-345,Invoice,495.98,,495.98,,0.00,0.00,89.28,,,89.27,,44.64,44.64,,,585.26
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2219,AT-283,Invoice,14684.90,,14684.90,,0.00,0.00,1762.19,,,1762.20,,881.09,881.09,,,16447.10
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2220,BIS-346,Invoice,945.32,,945.32,,14.18,0.00,111.74,,,111.74,,55.87,55.87,,,1042.88
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2221,BIS-347,Invoice,306.82,,306.82,,3.66,0.00,48.85,,,48.83,,24.42,24.42,,,352.01
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2223,BIS-348,Invoice,3359.75,,3359.75,,240.82,0.00,549.97,,,549.97,,274.98,274.98,,,3668.88
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2225,BIS-349,Invoice,360.41,,360.41,,0.00,0.00,64.87,,,64.87,,32.44,32.44,,,425.29
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2226,BIS-350,Invoice,2639.05,,2639.05,,79.17,0.00,307.19,,,307.19,,153.59,153.59,,,2867.07
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2231,PCP-310,Invoice,681.79,,681.79,,17.11,0.00,93.80,,,93.79,,46.90,46.90,,,758.48
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2232,PCP-311,Invoice,413.21,,413.21,,0.00,0.00,46.44,,,46.44,,23.22,23.22,,,459.65
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2233,PCP-312,Invoice,738.84,,738.84,,43.88,0.00,46.50,,,46.50,,23.25,23.25,,,741.46
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2234,PCP-313,Invoice,604.26,,604.26,,16.24,0.00,55.18,,,55.19,,27.59,27.59,,,643.21
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2235,PCP-314,Invoice,396.62,,396.62,,0.00,0.00,71.39,,,71.39,,35.70,35.70,,,468.01
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2236,PCP-315,Invoice,303.63,,303.63,,12.15,0.00,14.57,,,14.57,,7.29,7.29,,,306.06
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2237,PCP-316,Invoice,810.66,,810.66,,15.19,0.00,51.52,,,51.52,,25.76,25.76,,,846.99
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2238,PCP-317,Invoice,396.02,,396.02,,3.62,0.00,51.96,,,51.96,,25.98,25.98,,,444.35
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2239,PCP-318,Invoice,364.74,,364.74,,8.95,0.00,47.24,,,47.23,,23.62,23.62,,,403.04
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2240,SX-344,Invoice,1003.47,,1003.47,,50.00,0.00,114.42,,,114.40,,57.21,57.21,,,1067.87
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2241,SX-345,Invoice,367.12,,367.12,,0.00,0.00,44.05,,,44.04,,22.03,22.03,,,411.18
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2242,SX-346,Invoice,897.43,,897.43,,50.00,0.00,101.69,,,101.69,,50.85,50.85,,,949.12
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2243,BIS-351,Invoice,564.34,,564.34,,0.00,0.00,81.49,,,81.49,,40.75,40.75,,,645.82
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2244,BIS-352,Invoice,299.35,,299.35,,0.00,0.00,53.88,,,53.88,,26.94,26.94,,,353.24
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2245,BIS-353,Invoice,640.37,,640.37,,0.91,0.00,115.10,,,115.11,,57.55,57.55,,,754.56
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2246,BIS-354,Invoice,591.06,,591.06,,0.00,0.00,106.39,,,106.39,,53.20,53.20,,,697.44
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2247,SX-347,Invoice,942.29,,942.29,,50.00,0.00,107.07,,,107.10,,53.54,53.54,,,999.35
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2248,BIS-355,Invoice,1171.61,,1171.61,,0.00,0.00,197.30,,,197.30,,98.65,98.65,,,1368.91
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2249,BIS-356,Invoice,1180.47,,1180.47,,0.00,0.00,212.48,,,212.48,,106.24,106.24,,,1392.95
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2250,BIS-357,Invoice,936.15,,936.15,,0.00,0.00,168.51,,,168.51,,84.25,84.25,,,1104.66
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2251,BIS-358,Invoice,231.07,,231.07,,0.00,0.00,41.59,,,41.58,,20.80,20.80,,,272.67
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2256,SX-348,Invoice,1032.03,,1032.03,,50.00,0.00,117.84,,,117.81,,58.92,58.92,,,1099.87
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2260,SX-349,Invoice,367.12,,367.12,,0.00,0.00,44.05,,,44.04,,22.03,22.03,,,411.18
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2273,SX-350,Invoice,1434.99,,1434.99,,50.00,0.00,190.38,,,190.41,,95.19,95.19,,,1575.37
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2278,SX-351,Invoice,367.12,,367.12,,0.00,0.00,44.05,,,44.04,,22.03,22.03,,,411.18
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2287,SX-352,Invoice,2243.54,,2243.54,,100.00,0.00,257.22,,,257.22,,128.61,128.61,,,2400.77
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2316,I/19-20/2261,Invoice,1154.98,,1154.98,,0.00,0.00,1573.19,,,1573.19,415.79,161.70,161.70,834.00,,2728.17
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2317,PCP-320,Invoice,1072.81,,1072.81,,13.97,0.00,190.59,,,190.59,,95.30,95.30,,,1249.43
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2324,PCP-321,Invoice,621.58,,621.58,,23.68,0.00,45.05,,,45.05,,22.52,22.52,,,642.94
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2252,BIS-359,Invoice,508.92,,508.92,,1.86,0.00,91.27,,,91.28,,45.64,45.64,,,598.34
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2327,PCP-322,Invoice,448.99,,448.99,,14.92,0.00,66.25,,,66.25,,33.13,33.13,,,500.33
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2330,PCP-323,Invoice,1009.98,,1009.98,,34.08,0.00,89.73,,,89.73,,44.86,44.86,,,1065.64
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2355,PCP-328,Invoice,138.89,,138.89,,2.78,0.00,24.50,,,24.50,,12.25,12.25,,,160.62
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2284,BIS-387,Invoice,598.45,,598.45,,7.32,0.00,106.40,,,106.41,,53.20,53.20,,,697.54
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2285,BIS-388,Invoice,824.64,,824.64,,6.86,0.00,147.20,,,147.21,,73.60,73.60,,,964.98
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2286,BIS-389,Invoice,275.74,,275.74,,0.00,0.00,49.63,,,49.63,,24.82,24.82,,,325.38
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2291,SX-356,Invoice,673.06,,673.06,,50.00,0.00,74.77,,,74.80,,37.38,37.38,,,697.84
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2295,BIS-390,Invoice,542.55,,542.55,,0.00,0.00,97.66,,,97.66,,48.83,48.83,,,640.22
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2296,BIS-391,Invoice,298.37,,298.37,,0.00,0.00,46.62,,,46.61,,23.31,23.31,,,344.99
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2298,BIS-392,Invoice,1971.70,,1971.70,,17.55,0.00,351.75,,,351.74,,175.87,175.87,,,2305.90
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2300,BIS-393,Invoice,1343.81,,1343.81,,9.23,0.00,210.43,,,210.41,,105.21,105.21,,,1545.00
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2301,BIS-394,Invoice,732.31,,732.31,,0.00,0.00,117.64,,,117.63,,58.82,58.82,,,849.94
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2303,BIS-395,Invoice,2877.42,,2877.42,,215.56,0.00,479.13,,,479.14,,239.57,239.57,,,3140.98
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2304,BIS-396,Invoice,2347.99,,2347.99,,217.35,0.00,376.67,,,376.68,,188.34,188.34,,,2507.31
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2305,BIS-397,Invoice,2260.19,,2260.19,,52.49,0.00,290.62,,,290.62,,145.31,145.31,,,2498.34
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2306,BIS-398,Invoice,759.82,,759.82,,0.00,0.00,115.50,,,115.49,,57.75,57.75,,,875.33
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2308,BIS-399,Invoice,1344.91,,1344.91,,8.33,0.00,214.96,,,214.97,,107.48,107.48,,,1551.54
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2311,BIS-400,Invoice,3868.96,,3868.96,,84.20,0.00,681.26,,,681.26,,340.63,340.63,,,4466.02
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2312,PCP-319,Invoice,481.86,,481.86,,19.63,0.00,59.41,,,59.41,,29.70,29.70,,,521.64
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2313,I/19-20/2176,Invoice,19690.72,,19690.72,,0.00,0.00,25098.45,,,25098.46,3490.85,2756.70,2756.70,16094.20,,44789.17
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2315,BIS-401,Invoice,562.49,,562.49,,0.00,0.00,101.25,,,101.24,,50.62,50.62,,,663.74
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2326,BIS-402,Invoice,555.21,,555.21,,0.00,0.00,90.04,,,90.04,,45.02,45.02,,,645.24
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2328,SX-374,Invoice,673.06,,673.06,,0.00,0.00,80.77,,,80.74,,40.38,40.38,,,753.83
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2329,SX-375,Invoice,897.43,,897.43,,50.00,0.00,101.69,,,101.69,,50.85,50.85,,,949.11
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2331,SX-376,Invoice,673.06,,673.06,,0.00,0.00,80.77,,,80.74,,40.38,40.38,,,753.83
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2332,SX-377,Invoice,673.06,,673.06,,0.00,0.00,80.77,,,80.74,,40.38,40.38,,,753.83
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2337,SX-380,Invoice,1570.48,,1570.48,,100.00,0.00,176.46,,,176.49,,88.23,88.23,,,1646.95
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2338,SX-381,Invoice,183.56,,183.56,,0.00,0.00,22.03,,,22.02,,11.01,11.01,,,205.59
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2341,SX-384,Invoice,2202.74,,2202.74,,100.00,0.00,252.33,,,252.32,,126.16,126.16,,,2355.08
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2343,SX-386,Invoice,448.71,,448.71,,0.00,0.00,53.85,,,53.85,,26.92,26.92,,,502.55
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2333,SX-378,Invoice,1121.77,,1121.77,,50.00,0.00,128.61,,,128.65,,64.31,64.31,,,1200.40
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2334,PCP-324,Invoice,489.98,,489.98,,24.01,0.00,83.88,,,83.88,,41.94,41.94,,,549.85
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2335,SX-379,Invoice,1568.53,,1568.53,,51.54,0.00,192.24,,,192.24,,96.12,96.12,,,1709.23
27/08/2019,980752.56,,980752.56,0.00,0.00,0.00,16521.91,0.00,713679.18,,,713678.62,406955.50,96760.09,104981.79,104981.79,,1677909.85,I2336,PCP-325,Invoice,977.85,,977.85,,12.00,0.00,173.85,,,173.86,,86.93,86.93,,,1139.70
