ParameterID,ParameterName,ParameterType,DefaultValue,AutoComplete,MultipleInput,OrderBy,DynamicParamID,"insert into ParameterInfo_Salem( ParameterID,ParameterName,ParameterType,DefaultValue,AutoComplete,MultipleInput,OrderBy,DynamicParamID)",
274,Collection To Date,10,,,0,0,0,"Select 274,'Collection To Date',10,'','',0,'0','0' UNION ALL",
274,Invoice Payment Mode,200,$All Values,QueryParams:[Values]:QueryParamID=46 And [Values] Not in (''Bank Transfer'') And [Values] Like ''%'',0,0,0,"Select 274,'Invoice Payment Mode',200,'$All Values','QueryParams:[Values]:QueryParamID=46 And [Values] Not in (''Bank Transfer'') And [Values] Like ''%''',0,'0','0' UNION ALL",
274,Collection Payment Mode,200,$All Values,QueryParams:[Values]:QueryParamID=46 And [Values] Not in (''Credit'') And [Values] Like ''%'',0,0,0,"Select 274,'Collection Payment Mode',200,'$All Values','QueryParams:[Values]:QueryParamID=46 And [Values] Not in (''Credit'') And [Values] Like ''%''',0,'0','0' UNION ALL",
274,Category,200,$All Categories,ItemCategories:Category_Name:CategoryID In (Select CatId From dbo.fn_GetCGFrmCGtype_Itc({$2};{$3};{$1};Default)) and Category_Name like ''%'',1,0,0,"Select 274,'Category',200,'$All Categories','ItemCategories:Category_Name:CategoryID In (Select CatId From dbo.fn_GetCGFrmCGtype_Itc({$2};{$3};{$1};Default)) and Category_Name like ''%''',1,'0','0' UNION ALL",
275,Category Group,200,$All Category Groups,ProductCategoryGroupAbstract:GroupName:GroupName in (Select CategoryGroup from tblCGDivmapping) And GroupName Like ''%'',1,0,0,"Select 275,'Category Group',200,'$All Category Groups','ProductCategoryGroupAbstract:GroupName:GroupName in (Select CategoryGroup from tblCGDivmapping) And GroupName Like ''%''',1,'0','0' UNION ALL",
275,Product Hierarchy,200,Division,(Select [Hierarchy Name] = HierarchyName From ItemHierarchy) ala:[Hierarchy Name],0,0,0,"Select 275,'Product Hierarchy',200,'Division','(Select [Hierarchy Name] = HierarchyName From ItemHierarchy) ala:[Hierarchy Name]',0,'0','0' UNION ALL",
275,Category,200,$All Categories,ItemCategories:Category_Name:CategoryID In (Select * From dbo.fn_GetCatFrmCG_ITC({$1};{$2};Default))   and Category_Name like ''%'',1,0,0,"Select 275,'Category',200,'$All Categories','ItemCategories:Category_Name:CategoryID In (Select * From dbo.fn_GetCatFrmCG_ITC({$1};{$2};Default))   and Category_Name like ''%''',1,'0','0' UNION ALL",
275,Vendor/Branch Name,200,$All Vendors/Branch,(Select [VN] = Vendor_Name from Vendors Union Select [VN] = WareHouse_Name from Warehouse) al:[VN]:[VN] Like ''%'',1,0,0,"Select 275,'Vendor/Branch Name',200,'$All Vendors/Branch','(Select [VN] = Vendor_Name from Vendors Union Select [VN] = WareHouse_Name from Warehouse) al:[VN]:[VN] Like ''%''',1,'0','0' UNION ALL",
275,Tax Percentage,200,$All Tax %,(Select distinct [Tx] = Percentage from Tax)al:[Tx]:[Tx] Like ''%'',1,0,0,"Select 275,'Tax Percentage',200,'$All Tax %','(Select distinct [Tx] = Percentage from Tax)al:[Tx]:[Tx] Like ''%''',1,'0','0' UNION ALL",
275,From Date,7,$Date,,0,0,0,"Select 275,'From Date',7,'$Date','',0,'0','0' UNION ALL",
275,To Date,10,$Date,,0,0,0,"Select 275,'To Date',10,'$Date','',0,'0','0' UNION ALL",
275,Breakup of Taxes,200,Yes,QueryParams:[Values]:QueryParamID = 38 And [Values] Like ''%'',0,0,0,"Select 275,'Breakup of Taxes',200,'Yes','QueryParams:[Values]:QueryParamID = 38 And [Values] Like ''%''',0,'0','0' UNION ALL",
275,Tax Component Break up,200,No,QueryParams:[Values]:QueryParamID = 38 And [Values] Like ''%'',0,0,0,"Select 275,'Tax Component Break up',200,'No','QueryParams:[Values]:QueryParamID = 38 And [Values] Like ''%''',0,'0','0' UNION ALL",
275,Tax Type,200,$All,(Select TaxType as TaxType from tbl_mERP_Taxtype) al:TaxType:TaxType In ( ''LST''; ''CST''),1,0,0,"Select 275,'Tax Type',200,'$All','(Select TaxType as TaxType from tbl_mERP_Taxtype) al:TaxType:TaxType In ( ''LST''; ''CST'')',1,'0','0' UNION ALL",
276,Category Group,200,$All Category Groups,ProductCategoryGroupAbstract:GroupName:GroupName in (Select CategoryGroup from tblCGDivmapping) And GroupName Like ''%'',1,0,0,"Select 276,'Category Group',200,'$All Category Groups','ProductCategoryGroupAbstract:GroupName:GroupName in (Select CategoryGroup from tblCGDivmapping) And GroupName Like ''%''',1,'0','0' UNION ALL",
276,Product Hierarchy,200,Division,ItemHierarchy:HierarchyName,0,0,0,"Select 276,'Product Hierarchy',200,'Division','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
276,Category,200,$All Categories,ItemCategories:Category_Name:CategoryID In (Select * From dbo.fn_GetCatFrmCG_ITC({$1};{$2};default))   and Category_Name like ''%'',1,0,0,"Select 276,'Category',200,'$All Categories','ItemCategories:Category_Name:CategoryID In (Select * From dbo.fn_GetCatFrmCG_ITC({$1};{$2};default))   and Category_Name like ''%''',1,'0','0' UNION ALL",
276,From Date,7,$Date,,0,0,0,"Select 276,'From Date',7,'$Date','',0,'0','0' UNION ALL",
276,To Date,10,$Date,,0,0,0,"Select 276,'To Date',10,'$Date','',0,'0','0' UNION ALL",
276,Item Name,200,$All Item Name,Items:Productname:Items.CategoryID In (Select * From dbo.GetItems_ITC({$1};{$3})) And   ProductName like  ''%'':Product_code-1,1,0,0,"Select 276,'Item Name',200,'$All Item Name','Items:Productname:Items.CategoryID In (Select * From dbo.GetItems_ITC({$1};{$3})) And   ProductName like  ''%'':Product_code-1',1,'0','0' UNION ALL",
276,Tax Component Break up,200,No,QueryParams:[Values]:QueryParamID = 38 And [Values] Like ''%'',0,0,0,"Select 276,'Tax Component Break up',200,'No','QueryParams:[Values]:QueryParamID = 38 And [Values] Like ''%''',0,'0','0' UNION ALL",
276,Tax Type,200,LST,(Select TaxType from tbl_mERP_Taxtype) al:TaxType:TaxType like ''%'',0,0,0,"Select 276,'Tax Type',200,'LST','(Select TaxType from tbl_mERP_Taxtype) al:TaxType:TaxType like ''%''',0,'0','0' UNION ALL",
276,Tax %,200,$All Tax %,(Select distinct [Tx] from ( Select [Tx] = Percentage from Tax union Select [Tx] = cst_Percentage from Tax) tmp )al:[Tx]:[Tx] Like ''%'',0,0,0,"Select 276,'Tax %',200,'$All Tax %','(Select distinct [Tx] from ( Select [Tx] = Percentage from Tax union Select [Tx] = cst_Percentage from Tax) tmp )al:[Tx]:[Tx] Like ''%''',0,'0','0' UNION ALL",
276,Locality,200,$All Location,QueryParams:[Values]:QueryParamID=14 And [Values] Like ''%'',1,0,0,"Select 276,'Locality',200,'$All Location','QueryParams:[Values]:QueryParamID=14 And [Values] Like ''%''',1,'0','0' UNION ALL",
276,Item Code,200,$All Item Code,Items:Product_Code:Items.CategoryID In (Select * From dbo.GetItems_ITC({$1};{$3})) And      Product_Code like  ''%'':ProductName+1,1,0,0,"Select 276,'Item Code',200,'$All Item Code','Items:Product_Code:Items.CategoryID In (Select * From dbo.GetItems_ITC({$1};{$3})) And      Product_Code like  ''%'':ProductName+1',1,'0','0' UNION ALL",
277,From Date,7,$Date,,0,0,0,"Select 277,'From Date',7,'$Date','',0,'0','0' UNION ALL",
277,To Date,10,$Date,,0,0,0,"Select 277,'To Date',10,'$Date','',0,'0','0' UNION ALL",
277,Document Type,200,$All Document Type,TransactionDocNumber:[DocumentType]:TransactionType=1 and DocumentType like ''%'',0,0,0,"Select 277,'Document Type',200,'$All Document Type','TransactionDocNumber:[DocumentType]:TransactionType=1 and DocumentType like ''%''',0,'0','0' UNION ALL",
277,Invoice Payment Mode,200,$All,QueryParams:[Values]:QueryParamID In (11; 26) And [Values] Not In (''Bank Transfer'') And [Values] Like ''%'',1,0,0,"Select 277,'Invoice Payment Mode',200,'$All','QueryParams:[Values]:QueryParamID In (11; 26) And [Values] Not In (''Bank Transfer'') And [Values] Like ''%''',1,'0','0' UNION ALL",
277,Invoice Type,200,$All Invoices,QueryParams:[Values]:QueryParamID in (45) And [Values] Like ''%'',0,0,0,"Select 277,'Invoice Type',200,'$All Invoices','QueryParams:[Values]:QueryParamID in (45) And [Values] Like ''%''',0,'0','0' UNION ALL",
277,UOM,200,Base UOM,QueryParams:[Values]:QueryParamID in (16;37) And [Values] <> ''Sales UOM'' And [Values] Like ''%'',0,0,0,"Select 277,'UOM',200,'Base UOM','QueryParams:[Values]:QueryParamID in (16;37) And [Values] <> ''Sales UOM'' And [Values] Like ''%''',0,'0','0' UNION ALL",
277,Salesman,200,$All Salesman,Salesman:Salesman_Name,1,0,0,"Select 277,'Salesman',200,'$All Salesman','Salesman:Salesman_Name',1,'0','0' UNION ALL",
277,Tax Component Break up,200,No,QueryParams:[Values]:queryparamid = 38 And [Values] Like ''%'',0,0,0,"Select 277,'Tax Component Break up',200,'No','QueryParams:[Values]:queryparamid = 38 And [Values] Like ''%''',0,'0','0' UNION ALL",
278,Salesman,200,$All Salesman,Salesman:Salesman_Name,1,0,0,"Select 278,'Salesman',200,'$All Salesman','Salesman:Salesman_Name',1,'0','0' UNION ALL",
278,Beat,200,$All Beat,(Select Distinct BeatID; SalesmanID From Beat_Salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And Description Like ''%'',1,0,0,"Select 278,'Beat',200,'$All Beat','(Select Distinct BeatID; SalesmanID From Beat_Salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And Description Like ''%''',1,'0','0' UNION ALL",
278,Invoice Payment Mode,200,$All invoice Type,QueryParams:[Values]:QueryParamID In (11; 26) And [Values] Not In (''Bank Transfer'') And [Values] Like ''%'',1,0,0,"Select 278,'Invoice Payment Mode',200,'$All invoice Type','QueryParams:[Values]:QueryParamID In (11; 26) And [Values] Not In (''Bank Transfer'') And [Values] Like ''%''',1,'0','0' UNION ALL",
278,Salesman Type,200,$All,DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And DSTypeCtlPos = 1 And DSTypeValue like ''%'',1,0,0,"Select 278,'Salesman Type',200,'$All','DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And DSTypeCtlPos = 1 And DSTypeValue like ''%''',1,'0','0' UNION ALL",
278,From Date,7,$Date,,0,0,0,"Select 278,'From Date',7,'$Date','',0,'0','0' UNION ALL",
278,To Date,10,$Date,,0,0,0,"Select 278,'To Date',10,'$Date','',0,'0','0' UNION ALL",
279,CustomerID,200,$All Customers,Customer:CustomerID:Company_Name+1,1,0,0,"Select 279,'CustomerID',200,'$All Customers','Customer:CustomerID:Company_Name+1',1,'0','0' UNION ALL",
279,Customer,200,$All Customers,Customer:Company_Name:CustomerID-1,1,0,0,"Select 279,'Customer',200,'$All Customers','Customer:Company_Name:CustomerID-1',1,'0','0' UNION ALL",
279,Tax Slab %,200,$All Tax Slab,Tax:Tax_Description,1,0,0,"Select 279,'Tax Slab %',200,'$All Tax Slab','Tax:Tax_Description',1,'0','0' UNION ALL",
279,FromDate,7,$Date,,0,0,0,"Select 279,'FromDate',7,'$Date','',0,'0','0' UNION ALL",
279,ToDate,10,$Date,,0,0,0,"Select 279,'ToDate',10,'$Date','',0,'0','0' UNION ALL",
279,Invoice Type,200,$All Invoices,QueryParams:[Values]:QueryParamID in (45) And [Values] Like ''%'',0,0,0,"Select 279,'Invoice Type',200,'$All Invoices','QueryParams:[Values]:QueryParamID in (45) And [Values] Like ''%''',0,'0','0' UNION ALL",
279,Invoice Payment Mode,200,$All Payment Mode,QueryParams:[Values]:QueryParamID In (11; 26) And [Values] Not In (''Bank Transfer'') And [Values] Like ''%'',1,0,0,"Select 279,'Invoice Payment Mode',200,'$All Payment Mode','QueryParams:[Values]:QueryParamID In (11; 26) And [Values] Not In (''Bank Transfer'') And [Values] Like ''%''',1,'0','0' UNION ALL",
279,Document Type,200,$All Document Type,TransactionDocNumber:[DocumentType]:TransactionType In(select * from dbo.fn_ListDocType({$6})) and DocumentType like ''%'',0,0,0,"Select 279,'Document Type',200,'$All Document Type','TransactionDocNumber:[DocumentType]:TransactionType In(select * from dbo.fn_ListDocType({$6})) and DocumentType like ''%''',0,'0','0' UNION ALL",
279,From Invoice No,200,,InvoiceAbstract:DocReference:InvoiceID In(Select * From dbo.fn_FromInvNo_ITC({$1};{$4};{$5};{$6};{$7};{$8})) And DocReference like''%'',0,0,0,"Select 279,'From Invoice No',200,'','InvoiceAbstract:DocReference:InvoiceID In(Select * From dbo.fn_FromInvNo_ITC({$1};{$4};{$5};{$6};{$7};{$8})) And DocReference like''%''',0,'0','0' UNION ALL",
279,To Invoice No,200,,InvoiceAbstract:DocReference:InvoiceID In(Select * From dbo.fn_FromInvNo_ITC({$1};{$4};{$5};{$6};{$7};{$8})) And DocReference like''%'',0,0,0,"Select 279,'To Invoice No',200,'','InvoiceAbstract:DocReference:InvoiceID In(Select * From dbo.fn_FromInvNo_ITC({$1};{$4};{$5};{$6};{$7};{$8})) And DocReference like''%''',0,'0','0' UNION ALL",
279,Tax Component Break up,200,No,QueryParams:[Values]:QueryParamID = 38 And [Values] Like ''%'',0,0,0,"Select 279,'Tax Component Break up',200,'No','QueryParams:[Values]:QueryParamID = 38 And [Values] Like ''%''',0,'0','0' UNION ALL",
280,Item Code,200,$All Item Code,Items;Manufacturer M1:Product_Code:M1.manufacturerID = Items.ManufacturerID and M1.Manufacturer_Name in ({1}) and Items.CategoryID In (Select * From dbo.fn_GetItemsCat_ITC({$2};{$4})) And Product_code Like ''%'':ProductName+1,1,0,0,"Select 280,'Item Code',200,'$All Item Code','Items;Manufacturer M1:Product_Code:M1.manufacturerID = Items.ManufacturerID and M1.Manufacturer_Name in ({1}) and Items.CategoryID In (Select * From dbo.fn_GetItemsCat_ITC({$2};{$4})) And Product_code Like ''%'':ProductName+1',1,'0','0' UNION ALL",
280,Item Name,200,$All Item Name,Items;Manufacturer M1:ProductName:M1.manufacturerID = Items.ManufacturerID and   M1.Manufacturer_Name in ({1}) and Items.CategoryID In (Select * From dbo.fn_GetItemsCat_ITC({$2};{$4})) And ProductName Like ''%'':Product_Code-1,1,0,0,"Select 280,'Item Name',200,'$All Item Name','Items;Manufacturer M1:ProductName:M1.manufacturerID = Items.ManufacturerID and   M1.Manufacturer_Name in ({1}) and Items.CategoryID In (Select * From dbo.fn_GetItemsCat_ITC({$2};{$4})) And ProductName Like ''%'':Product_Code-1',1,'0','0' UNION ALL",
280,As On Date,7,$Date,,0,0,0,"Select 280,'As On Date',7,'$Date','',0,'0','0' UNION ALL",
280,Manufacturer,200,$All Manufacturer,Manufacturer:Manufacturer_Name,1,0,0,"Select 280,'Manufacturer',200,'$All Manufacturer','Manufacturer:Manufacturer_Name',1,'0','0' UNION ALL",
280,Category Group,200,$All Category Groups,ProductCategoryGroupAbstract:GroupName:GroupName in (Select CategoryGroup from tblCGDivmapping) And GroupName Like ''%'',1,0,0,"Select 280,'Category Group',200,'$All Category Groups','ProductCategoryGroupAbstract:GroupName:GroupName in (Select CategoryGroup from tblCGDivmapping) And GroupName Like ''%''',1,'0','0' UNION ALL",
280,Product Hierarchy,200,Division,(Select [Hierarchy Name] = HierarchyName From ItemHierarchy) ala:[Hierarchy Name],0,0,0,"Select 280,'Product Hierarchy',200,'Division','(Select [Hierarchy Name] = HierarchyName From ItemHierarchy) ala:[Hierarchy Name]',0,'0','0' UNION ALL",
280,Category,200,$All Categories,ItemCategories:Category_Name:CategoryID In (Select * From dbo.fn_GetCatFrmCG_ITC({$2};{$3};Default))   and Category_Name like ''%'',1,0,0,"Select 280,'Category',200,'$All Categories','ItemCategories:Category_Name:CategoryID In (Select * From dbo.fn_GetCatFrmCG_ITC({$2};{$3};Default))   and Category_Name like ''%''',1,'0','0' UNION ALL",
280,Show,200,$All Items,QueryParams1:[Values],0,0,0,"Select 280,'Show',200,'$All Items','QueryParams1:[Values]',0,'0','0' UNION ALL",
280,UOM,200,UOM1 & UOM2,QueryParams:[Values]:QueryParamID In (37; 16; 41) And  [Values] Not In (''Sales UOM'') And [Values] Like ''%'',0,0,0,"Select 280,'UOM',200,'UOM1 & UOM2','QueryParams:[Values]:QueryParamID In (37; 16; 41) And  [Values] Not In (''Sales UOM'') And [Values] Like ''%''',0,'0','0' UNION ALL",
280,Valuation,200,PTS,QueryParams:[Values]:QueryParamID in (6) And [Values] Not in (''PTSS'') And [Values] Like ''%'',0,0,0,"Select 280,'Valuation',200,'PTS','QueryParams:[Values]:QueryParamID in (6) And [Values] Not in (''PTSS'') And [Values] Like ''%''',0,'0','0' UNION ALL",
281,Category Group,200,$All Category Groups,ProductCategoryGroupAbstract:GroupName:GroupName in (Select CategoryGroup from tblCGDivmapping) And GroupName Like ''%'',1,0,0,"Select 281,'Category Group',200,'$All Category Groups','ProductCategoryGroupAbstract:GroupName:GroupName in (Select CategoryGroup from tblCGDivmapping) And GroupName Like ''%''',1,'0','0' UNION ALL",
281,Product Hierarchy,200,Division,ItemHierarchy:HierarchyName,0,0,0,"Select 281,'Product Hierarchy',200,'Division','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
281,Category,200,$All Categories,ItemCategories:Category_Name:CategoryID In (Select * From dbo.fn_GetCatFrmCG_ITC({$1};{$2};Default))   and Category_Name like ''%'',1,0,0,"Select 281,'Category',200,'$All Categories','ItemCategories:Category_Name:CategoryID In (Select * From dbo.fn_GetCatFrmCG_ITC({$1};{$2};Default))   and Category_Name like ''%''',1,'0','0' UNION ALL",
281,List of Channels,200,$All Channel,Customer_Channel:ChannelDesc,1,0,0,"Select 281,'List of Channels',200,'$All Channel','Customer_Channel:ChannelDesc',1,'0','0' UNION ALL",
281,List of DS,200,$All DS,Salesman:Salesman_Name:Salesman_Name like ''%'',1,0,0,"Select 281,'List of DS',200,'$All DS','Salesman:Salesman_Name:Salesman_Name like ''%''',1,'0','0' UNION ALL",
281,List of Beat,200,$All Beats,Beat:Description:BeatID in (select * from dbo.fn_GetBeatForSalesMan_ITC({$5};Default))   and [Description] like ''%'',1,0,0,"Select 281,'List of Beat',200,'$All Beats','Beat:Description:BeatID in (select * from dbo.fn_GetBeatForSalesMan_ITC({$5};Default))   and [Description] like ''%''',1,'0','0' UNION ALL",
281,List of Customer,200,$All Customers,Customer:Company_Name:CustomerID in (Select * from dbo.fn_GetCustForBeat_ITC({$5};{$6};Default))   And Company_Name Like ''%'',1,0,0,"Select 281,'List of Customer',200,'$All Customers','Customer:Company_Name:CustomerID in (Select * from dbo.fn_GetCustForBeat_ITC({$5};{$6};Default))   And Company_Name Like ''%''',1,'0','0' UNION ALL",
281,Level of Report,200,Category Wise,QueryParams:[Values]:QueryParamID in (47) And [Values] Like ''%'',0,0,0,"Select 281,'Level of Report',200,'Category Wise','QueryParams:[Values]:QueryParamID in (47) And [Values] Like ''%''',0,'0','0' UNION ALL",
281,Discount Type,200,All without Free Item,QueryParams:[Values]:QueryParamID in (48) And [Values] Like ''%'',0,0,0,"Select 281,'Discount Type',200,'All without Free Item','QueryParams:[Values]:QueryParamID in (48) And [Values] Like ''%''',0,'0','0' UNION ALL",
281,UOM,200,UOM2,QueryParams:[Values]:QueryParamID in (33;37) And [Values] Not In (''UOM'') And [Values] Like ''%'',0,0,0,"Select 281,'UOM',200,'UOM2','QueryParams:[Values]:QueryParamID in (33;37) And [Values] Not In (''UOM'') And [Values] Like ''%''',0,'0','0' UNION ALL",
281,From Date,7,$MFDate,,0,0,0,"Select 281,'From Date',7,'$MFDate','',0,'0','0' UNION ALL",
281,To Date,10,$Date,,0,0,0,"Select 281,'To Date',10,'$Date','',0,'0','0' UNION ALL",
281,Only Claimable Schemes?,200,Both,QueryParams:[Values]:QueryParamID in (38;49) And [Values] Like ''%'',0,0,0,"Select 281,'Only Claimable Schemes?',200,'Both','QueryParams:[Values]:QueryParamID in (38;49) And [Values] Like ''%''',0,'0','0' UNION ALL",
281,Free Item valuation at,200,PTS,QueryParams:[Values]:QueryParamID=6 And [Values] in (''PTS''; ''PTR'') And [Values] Like ''%'',0,0,0,"Select 281,'Free Item valuation at',200,'PTS','QueryParams:[Values]:QueryParamID=6 And [Values] in (''PTS''; ''PTR'') And [Values] Like ''%''',0,'0','0' UNION ALL",
285,Tax Component Break up,200,No,QueryParams:[Values]:QueryParamID In (38) And [Values] Like ''%'',0,0,0,"Select 285,'Tax Component Break up',200,'No','QueryParams:[Values]:QueryParamID In (38) And [Values] Like ''%''',0,'0','0' UNION ALL",
